gene,mouse_pooled_g,mouse_se,mouse_ci_low,mouse_ci_high,mouse_tau2,mouse_I2,mouse_same_direction_3of3,human_hedges_g,human_var_g,human_ci_low,human_ci_high,human_n_case,human_n_control,source_human_log2FC,source_human_Wald_stat,source_human_p,source_human_FDR,state,prespecified_state_gene,same_direction_mouse_human,human_contrast,interpretation_boundary
DSTN,0.7789406195701555,0.5019900860189634,-0.20495994902701287,1.7628411881673238,0.0,0.0,True,2.373819300185261,0.7688552960374193,0.6552051767540152,4.092433423616507,4,6,1.11801618537368,4.01168513791664,6.02868714930468e-05,0.002277006001373,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DSTYK,-0.5583607093915798,0.49481362461746714,-1.5281954136418152,0.41147399485865577,0.0,0.0,True,0.9560906283799585,0.47379849727141565,-0.3930366106593658,2.305217867419283,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DTD1,0.6477149887262513,0.9815250148365284,-1.2760740403533442,2.571504017805847,1.7616623683167953,63.2157127955789,False,-0.5696689473695918,0.43694933601649033,-1.8652709577265334,0.7259330629873498,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DTL,1.015876417765652,0.5250984968635636,-0.013316636086932565,2.0450694716182367,0.0,0.0,True,1.0986172080052716,0.4921016522744978,-0.2763219569681139,2.473556372978657,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DTNA,-0.04736798695186206,0.48185524829730836,-0.9918042736145865,0.8970682997108623,0.0,0.0,False,0.28709462688463805,0.42181812446579353,-0.985876899484979,1.560066153254255,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DTNB,0.38361917751705843,0.48691736604538965,-0.5707388599319053,1.3379772149660223,0.0,0.0,True,-1.882588578590254,0.6381754014315713,-3.4483518500139785,-0.3168253071665297,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DTNBP1,0.9467343725961054,0.8138853034292549,-0.6484808221252342,2.541949567317445,0.9089844114630302,46.54759582063716,True,0.7735831365592055,0.45406859598971533,-0.5471552623503176,2.094321535468729,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DTWD1,0.8537432973501903,0.5136128074322077,-0.1529378052169369,1.8604243999173176,0.0,0.0,True,1.1093548033331886,0.49358342164656777,-0.26765284827861513,2.4863624549449925,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DTWD2,-0.9786042703349569,0.5199536613455373,-1.99771344657221,0.04050490590229616,0.0,0.0,True,-0.3470664309766454,0.42419511088609585,-1.623619578315222,0.9294867163619314,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DTX1,0.39929737914527014,0.5376587631657084,-0.6545137966595183,1.4531085549500584,0.09842724825220509,11.314485901557084,False,0.181656163457111,0.41872910177428896,-1.0866457396306783,1.4499580665449003,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DTX2,-0.35598891065703775,0.49190013275603034,-1.3201131708588572,0.6081353495447817,0.0,0.0,False,0.202275146493345,0.4192238688472232,-1.066775843248002,1.4713261362346919,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DTX3,0.8334840106111473,0.6202295435185631,-0.3821658946852363,2.049133915907531,0.2849635157246063,24.3630429858674,False,0.34497735112958716,0.42410475246619084,-0.9314398287430902,1.6213945310022644,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DTX3L,1.1038480198465845,0.5346649829864373,0.05590465319316751,2.1517913865000016,0.0,0.0,True,0.5785399316534242,0.4375859449490135,-0.7180055423335586,1.875085405640407,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DTX4,0.5683739464638367,0.5066060775913314,-0.4245739656151728,1.561321858542846,0.0,0.0,False,-0.34679880165741517,0.4241835047186054,-1.6233344853447118,0.9297368820298816,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DTYMK,1.2436006837820721,0.8756947748356417,-0.47276107489578556,2.95996244245993,1.1054109826644505,49.05408529537929,True,1.2755751624511507,0.5183599163580591,-0.13557027820375223,2.6867206031060533,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUS1L,0.544350243609659,0.4977729704536564,-0.4312847784795075,1.5199852656988255,0.0,0.0,True,-0.36969922461189536,0.42520901145908147,-1.6477770541751842,0.9083786049513936,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUS3L,-0.1896298981261219,0.6654529341789003,-1.4939176491167665,1.1146578528645226,0.5339551644740431,40.15158621158921,False,0.9860756611597645,0.47743824226239584,-0.3682236969864394,2.3403750193059683,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUS4L,-0.04607607765898147,0.4782411224085732,-0.9834286775797849,0.891276522261822,0.0,0.0,False,0.129216748279021,0.41771022716890444,-1.137541164146263,1.3959746607043049,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP1,-1.915182670465561,0.7050130063853443,-3.297008162980836,-0.5333571779502864,0.25175759480372784,16.596758657974593,True,-0.44223254736615447,0.4288897682885391,-1.7258302000039474,0.8413651052716383,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP10,0.4305456939892483,0.4875420506378275,-0.5250367252608936,1.3861281132393901,0.0,0.0,True,-0.4025094758545384,0.42679253405121015,-1.682964941230484,0.877945989521407,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP11,-1.2733446987904848,0.5600923760612767,-2.371125755870587,-0.17556364171038252,0.0,0.0,True,0.49030605109332126,0.4316916681503371,-0.7974775923679298,1.7780896945545723,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP12,0.13770773896072844,0.4912741505899122,-0.8251895961954995,1.1006050741169564,0.0,0.0,False,0.7415318309396122,0.45103350768520756,-0.5747851229599772,2.0578487848392015,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP14,0.7148492376018489,0.7374114663611834,-0.7304772364660705,2.160175711669768,0.7641531735127122,46.81240769631712,False,0.37401872550746557,0.425409792106056,-0.9043608180376526,1.6523982690525838,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP15,-0.4207889217517001,0.4843112794612226,-1.3700390294956963,0.5284611859922963,0.0,0.0,True,-0.4851151754112803,0.4313752125050615,-1.7724267213703166,0.8021963705477559,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP16,-1.4596396761697947,0.5653921090729089,-2.5678082099526964,-0.35147114238689325,0.0,0.0,True,-0.31587531029688304,0.4229027423951137,-1.5904823772728467,0.9587317566790807,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP18,-0.8837830267332366,0.575650555664729,-2.0120581158361053,0.24449206236963217,0.14311327852794337,14.363530785978282,False,0.003293315675574901,0.41666734453717535,-1.2618822732345227,1.2684689045856727,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP19,0.2919561561822109,0.4834954392546659,-0.6556949047569343,1.2396072171213561,0.0,0.0,True,0.4061094213278631,0.4269744705473699,-0.8746189363088281,1.6868377789645543,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP2,1.1245721792682337,0.5359423386730037,0.07412519546914664,2.175019163067321,0.0,0.0,True,0.7447632108233339,0.4513336816789093,-0.5719916910235124,2.0615181126701803,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP22,0.22065402017153132,0.49019452240803146,-0.7401272437482103,1.181435284091273,0.0,0.0,False,0.4285664722144393,0.4281459929858123,-0.8539176979234602,1.7110506423523388,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP23,2.214376065454283,0.7185759664776183,0.8059671711581511,3.622784959750415,0.09852547388982581,5.410648802838342,True,0.7150731245872589,0.4486247650108533,-0.5977242311633132,2.027870480337831,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP26,-0.30568138747032164,0.7180820091901675,-1.71312212548305,1.1017593505424066,0.7307957487792468,47.240809627341754,False,-0.13561207005953999,0.4178160812632813,-1.402530480132194,1.131306340013114,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP27,0.5211518264878977,0.49997388425109335,-0.4587969866442453,1.5011006396200406,0.0,0.0,False,0.73748078277343,0.45065903572667365,-0.578289619556547,2.0532511851034068,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP28,1.373857247947659,0.7932763783651834,-0.18096445364810054,2.9286789495434187,0.6922130343240697,36.452841200863205,True,1.2013127150880405,0.5068636816311791,-0.19409672996897842,2.5967221601450596,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP3,-2.2552583234139862,0.9304000754556605,-4.07884247130708,-0.4316741755208917,1.0861873827321125,41.75979020260558,True,1.4873916304770363,0.5549375330674877,0.027306692183355796,2.9474765687707167,4,6,1.06659952641846,3.60775101327654,0.0003088626740429,0.0067484833726383,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP4,0.3222188743724465,0.9532528861421696,-1.546156782466206,2.190594531211099,1.8041116780507647,66.19338528744095,False,-0.1025405169822416,0.4173238265181033,-1.368712389972613,1.16363135600813,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP5,0.6787651858519456,0.926308037027894,-1.1367985667227267,2.4943289384266176,1.640048814987978,63.77920697677521,False,-1.1109431919335815,0.4938038401481401,-2.488258272920171,0.2663718890530078,4,6,-1.91413109773371,-3.38172404168045,0.0007203246697818,0.0126098168586757,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP6,-1.9686407334871066,0.6301939647464161,-3.2038209043900823,-0.7334605625841311,0.0,0.0,True,-0.5603208397996963,0.4362891318862815,-1.8549436918513424,0.73430201225195,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP7,-1.5616923698440832,0.766090128599688,-3.0632290218994713,-0.060155717788694885,0.6475458520605635,36.36665884217265,True,0.6528554730128769,0.44330543345684587,-0.6521357733822163,1.95784671940797,4,6,1.47723849562092,2.95046970950312,0.0031729115458226,0.0319176052530282,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUSP8,-2.7658068240595983,1.552128483825395,-5.807978652357372,0.2763650042381758,5.06249584186534,71.81657848377507,True,-0.7349737148577642,0.4504283142624056,-2.0504072601463346,0.5804598304308062,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DUT,0.8698408609869589,0.512691000060994,-0.13503349913258933,1.874715221106507,0.0,0.0,True,1.503418248659675,0.5579333185668495,0.03939753958264536,2.9674389577367046,4,6,0.829037143550118,2.75549984639951,0.0058602532040275,0.0476321380423359,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DVL1,-0.7187622529063445,0.545068112706635,-1.7870957538113492,0.34957124799866,0.08160870438964177,9.083290988708848,True,-0.2545348699499673,0.4207159166679446,-1.5258421756284868,1.016772435728552,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DVL2,-1.322261466032203,0.7406489309782456,-2.7739333707495644,0.12941043868515845,0.6149659731443006,36.96370757956457,True,0.28210681176424135,0.42164068249440323,-0.99059694240265,1.5548105659311326,4,6,,,,,,False,False,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DVL3,0.06025984284828959,0.49434488771416685,-0.9086561370714774,1.0291758227680565,0.0,0.0,False,0.7864378241163654,0.4553219448667219,-0.5361221115387258,2.108997759771457,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DYDC2,1.1943512746843254,0.9122751085080478,-0.5937079379914483,2.982410487360099,1.4243821653460296,57.41781805342495,False,0.7374807827734299,0.4506590357266736,-0.5782896195565471,2.0532511851034068,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
DYM,0.17110352773497656,0.4845178927459715,-0.7785515420471276,1.1207585975170806,0.0,0.0,False,0.34011890431362135,0.42389672098363534,-0.9359851836551986,1.6162229922824412,4,6,,,,,,False,True,GSE279183 reconstructed donor-level EC: chronic active MS vs control,gene-level source EC contrast; not the local VI-vs-PPWM spatial contrast
